word,definition
نهز,(نَهَزَ) فلانٌ -َ نَهْزًا: نهَضَ ليتناول شيئًا مَّا. ويقال: نَهَزَت الدَّابةُ بصدرها: نَهَضتَ به للسَّيْر. و- مدَّ عُنُقَه وناءَ بصدره ليقيء. و- الدّابةُ برأْسها: ذبَّت به عن نفسها. و- بالدَّلو في البئر: حرّكها لتملئ. و- الدَّلْوَ من البئر: أخرجها. و- الشيءَ: دَفَعه. يقال: نَهَزَ راحلته: حفَزَها ودَفَعَها في المسير. ويقال: نهزتني إليك حاجةٌ: حفَزَتْني وجاءَت بي إليك. و- فلانا في صدره: ضربه بجُمْع كفِّه. و- رأْسَهُ: هَزَّهُ. ; (أنْهَزَهُ): أنْهَضَه. ; (نَاهَزَ) الأمرَ: داناه وقاربه. يقال: ناهَز الصَّبيُّ البلوغ. ويقال: نَاهَز الرّضيعُ للفِطام. و- فلاناً: سابقه. و- الصَّيْدَ: بادَرَهُ. و- الفُرصَةَ: اغتنمها. و- الفُرصَةُ فلانًا دنَتْ منه. ; (انتهَزَ) في الضَّحِك: أَفرطَ وقَبَّح. و- الشيءَ: قبِله وأَسرعَ إلى تناوله. ويقال: انتهز الفُرْصَةَ: اغتنَمها وبادَرَ إليها. ; (تَنَاهَزَ) القومُ الشيءَ: تبادروا إلى تناوله. ويقال: تَنَاهَزُوا الفُرَصَ: نهضوا لاغتنامها. ; (المُنَاهَزَةُ): المسابقة. ; (النَّاهِزُ): كبيرٌ القوم والقيِّم بأمورهم. ; (النُّهَاز): القَدْرُ والزُّهاء. يقال: عُمْرُهُ نِهَازُ عشرين سنة. ; (النَّهْزُ): التناولُ باليد. ; (النُّهْزَةُ): الفُرْصَة. (ج) نُهَزٌ. ويقال: هو نُهْزَةُ المختلِس: صَيْدٌ لكلِّ أحد. ; (النَّهَّازُ): الكثيرُ النَّهْز. و- الحمارُ ونحوه يَنْهَزُ بصدره للسَّيْر. ; (النَّهُوزُ): المُنْدَفِعُ في السّير. و- النَّاقةُ التي يموت ولدُها فلا تدرُّ حتى يُوجَأ ضرعُها.
نهس,(نَهَس) اللَّحْمَ -َ نَهْسًا: أخذه بمقدَّم أسنانه ونَتَفَه للأكل. و- فلانًا الكلبُ وكل ذي ناب: عضَّهُ. ويقال: نَهَسَتْهُ الحيَّةُ. ; (انْتَهَسَ): بالغ في النَّهْس. ; (المَنْهَسُ): المكان يُنْهَس منه الشيء. (ج) مَنَاهِسُ. يقال: أرضٌ كثيرةُ المَناهِس والمَعالِق: المآكل والمراتع. ; (المِنْهَسُ): الكثيرُ النَّهْس. يقال: أسدٌ أو نَسْرٌ مِنهَسٌ. ; (المَنْهُوسُ): القليلُ اللحم من النَّاس. ويقال: رجلٌ مَنهوسُ القدمَين مُعَرَّقُهُما. ; (النُّهَسُ): طائرٌ من الفصيلة الصُّرَديَّة ورتبة العصفوريَّات، لَوْنُهُ كستنائيّ، وهو أَكبرُ من العُصفور، ضخمُ الرأْس والمنقار، شرسُ الطِّبَاع، يصيد العصافيرَ وصِغارَ الحيوان، ويُديمُ تحريك ذنبه، يستوطن أوربة ويهاجر إلى مصر في الخريف والربيع. ; (النَّهَّاسُ): المِنْهَس. ; (النَّهُوسُ): العَضُوض. ; (النَّهِيسُ): المَنْهُوس.
نهسر,(نَهْسَرَ) اللَّحمَ: قَطَعَه. و- جذَبَه بفيه. و- الطعامَ: أكله بحِرْص. ; (النَّهْسَرُ): الذِّئب. و- الخفيفُ السريع من الرِّجال. و- الحريصُ الأَكولُ لِلَّحم. (ج) نَهَاسِر.
نهش,(نَهَشَ) الشيءَ - نَهْشًا: تناوله بفمه ليَعَضَّه. و- الحيّةُ فلانًا: لسعته. و- المرأةُ وجهَهَا: خَمَشَتْه في المصيبة. و- الكلبُ فلانًا: عضَّه وخَدَشَه. ويقال: نهَشَهُ الدَّهرُ: جَهَدَهُ وأوقعه في الحاجة. ونهَشَ فلانًا أو عِرْضَه: اغتابه ووقَعَ فيه. ; (نُهِشَتْ) عَضُدُهُ: دَقَّت وقلَّ لحمُهَا. ; (انتَهَشَتْ) عَضُدُهُ: هُزِلت. و- الشيءَ: بالغ في نَهْشِه. ; (المُنْتَهشَةُ): الخامِشَةُ وجهَها في المصيبة. ; (المنْهُوشُ): القليل اللَّحم الخفيفُ. و- المجهودُ المهزولُ. ويقال: هو منهوشُ القدمين: مُعَرَّقُهُمَا. ; (النَّهَاوِشُ): المظالم والإجحافات بالنَّاس. ; (النَّهْشُ): قلَّةُ لحم الفخِذَين. ويقال: فلانٌ نَهْشُ اليدين: خفيفُ اليدين في الحركة قليلُ اللَّحم عليهما. ورجل نَهْشٌ: قليلُ اللَّحم خفيفٌ.
نهشل,(نَهْشَلَ) فلان نَهْشَلَة: أسَنَّ واضطرب كِبَرًا. فهو نَهْشَلٌ. و- رَكِبَ دابَّةً مستعارة. و- الشيءَ: أكلَه أكلَ الجائع. و- فلانا: عضَّه تجميشًا. ; (النَّهْشَلُ): الذِّئبُ. و- الصَّقْرُ. ; (النَّهْشَلَةُ): الكِبَرُ والاضطراب.
نهض,(نَهَضَ) - نَهْضًا، ونُهُوضًا: قام يَقِظًا نشيطًا. ويقال: نَهَضَ من مكانه إلى كذا. و- له: قام وتحرَّكَ إليه مُسْرِعًا. ونهضَ إلى العَدُوّ: أسرع إلى ملاقاته. و- النَّبْتُ: استوى. و- الطَّائرُ: بَسَطَ جناحَيه ليطير. و- الشَّيبُ في الشَّبَاب: أسرع إليه. قال الفرزدق: والشَّيْبُ يَنْهَضُ في الشَّبَابِ كأَنَّهُ ليلٌ يَصيحُ بجانبيه نَهَارُ ; و- فلانًا نَهْضًا: ظلمه. ; (أنْهَضَ) الحيوانَ: أقامَهُ وحَرَّكَهُ للنُّهوض. و- فلانًا للأمر: أقامه له وعَهِد إليه به. و- فلانا بالشَّيْء: قوَّاه على النُّهوض به. و- الرِّيحُ السَّحابَ: ساقته وحملَته. و- القربةَ: ملأها حتى تَفيضَ أو تُقارِبَ المَلْء. ; (نَاهَضَ) فلانًا: قاوَمَه. ; (تَنَاهَضَ) القومُ: أسرعَ كلُّ فريقٍ إلى مقاومة خَصْمِه. يقال: تناهضَ القومُ في الحرب. ; (اسْتَنْهَضَ) فلانًا للأمر: دعاه إلى سرعة القيام به. ; (النّاهِضُ): فرخُ الطائر الذي قَدَرَ على الطَّيَرَان. و- اللَّحمُ الذي يلي العَضُدَ من أَعلاه. (ج) نواهِض. ويقال: عامِلٌ ناهِضٌ: ماضٍ في عمله بعزيمة صادقة. وشبابٌ ناهضٌ: يَقِظٌ مهتمٌّ بالقيام بواجباته. ; (النَّاهِضَة) - ناهضةُ الرَّجل: بنو أَبيه الذين يغضبون لغضبه ويَهُبُّون لمعونته. و- خَدَمُه وأَعوانه القائمون بأمره المُعِينون له. (ج) نَوَاهِضُ. ; (النِّهَاضُ): السُّرْعَة. ; (النَّهْضُ): الغليظُ من الأرض يَشُقُّ السَّيرُ فيه. (ج) نِهَاضٌ: يقال: سلكوا نِهاضَ الطُّرُق. ; (النَّهْضَة): الطَّاقةُ والقُوَّة. و- الوثبةُ في سبيل التقدّم الاجتماعي أَو غيره. (محدثة). ويقال: كان من فلانٍ نهضَةُ إلى كذا: حرَكةٌ. وهو كثيرُ النَّهَضات. ; (النَّهَّاضُ): الدَّءُوبُ على أَن يسلُكَ سبيلَ التقدّم. و- الكثيرُ النهوض. ويقال: مكانٌ نَهَّاضٌ: مرتفعٌ.
نهط,(نَهَطَهُ) بالرُّمْح - نَهْطًا: طعنه به.
نهف,(نَهَفَ) - نهْفًا: تَحَيَّر.
نهق,(نَهَقَ) الحِمارُ -َ نَهْقًا، ونَهيقًا: صَوَّت. ; (تَنَاهَقَتِ) الْحُمُرُ: نَهَقت مَعًا، أَو بعضُها إِثْرَ بعضٍ. ; (النَّاهِقُ): أَحَدُ عظمَيْن شَاخصَيْن من ذي الحافر في مَجرى الدَّمْع. و- مَخرجُ النَّهيقُ من حَلْق الحِمار والحِصان. (ج) نَوَاهِقُ. ; (النَّاهِقَة): واحدُ عروق اكتنفت خياشيم الدَّابَّة، يخرج منها النَّهيق. (ج) نواهِقُ. ; (النَّهَقُ): عُشب من الفصيلة الصيبيّة يَطُول، له ورقٌ عِراضٌ، وأزهارٌ كزهر الكرُنب، وثمرته خردلة تعلوها سنفة واحدةٌ حادَّة، بداخلها بذورٌ شَبيهَةٌ ببذور الكرنب إِلا أَنها أصَغر؛ وطعم هذا النبات حِرِّيف، ويُعَرفُ أَيضًا بالجِرجير البَرِّيّ، والأيهُقان.
نهك,(نَهَكَ) الأمرُ فلانًا -َ نَهْكًا، ونَهاكَةً: جهَدَهُ وغَلَبَه. يقال: نَهَكَه العملُ، ونَهَكَه الشرَابُ، ونَهَكَتْه الحُمَّى. و- الشيءَ: بالغ فيه. يقال: نَهَكَ الطَّعامَ أَو الشَّرَابَ: بالغَ في أَكله أَو في شُربه. ويقال: نَهَكَ من الطعام، وفيه. ونهَكَ الضَّرْعَ: بالغ في حلبة حتى استوفى جميعَ ما فيه. ونَهَكَهُ عُقوبةً: بالغ فيها: ويقال: نَهَكَ عِرضَ فلان: أَقذع في شَتْمِه. ونَهَك الثَّوْبَ: لَبِسَهُ حتى خَلَق. ; (نَهُكَ) - نَهَاكَةً: كان نَهيكًا. ; (نُهِكَ) فلانٌ: ضَنِيَ. و- بَرَاه المرضُ. و- بيتُ الشِّعْر من بحر الرَّجَز: حُذِف ثلثاه. فهو مَنهُوكٌ. ; (أَنْهَكَهُ) السُّلطانُ عقوبةً: بالَغَ في ذلك. ; (انْتهَكَ): نهَك. يقال: انتهكتْه الحُمَّى. وانتهك عِرْضَ فلان: بالَغَ في شتمه. و- الشيءَ: أَذهب حُرْمَته. و- الحُرُماتِ أَو المحرَّمات: تناولها بما لا يَحِلُّ. ويقال: انتهك حُرْمَةَ الله نَقَضَ العهد وغدَر بالمُعاهِد. ; (المَنْهَكَةُ): ما يَحمِلُ على النَّهْك. يقال: هذا مَنْهَكَة للأعراض. ; (النَّاهِكُ): المبالغُ في جميع الأشياء. ; (النَّهْكُ): المبالغَةَ في كلّ شيء. و- السَّبُّ والتَّنَقُّص. و- حَذْف ثُلْثي البيت من بحر الرَّجَز. ; (النَّهْكَةُ) - يقال: بدت فيه نَهْكَةُ المرض: أثرُهُ من الضَّنى والهُزَال. ; (النَّهُوكُ): الشُّجاع. ; (النَّهِيكُ): المبالغ في جميع الأشياء. و الشُّجاعُ الجريء من الإنسان والحيوان. و- السَّيْفُ الصَّارم. ويقال: سيف نَهيكٌ. و- الحَسَنُ الخُلُق.
نهل,(نَهِلَ) -َ نَهَلاً، ومَنْهَلاً: شرِب الشُّرْبَ الأوَّل. و- الشَّاربُ: شَرِب حتى رَوِيَ. فهو ناهِلٌ. (ج) نُهَّالٌ؛ ونَواهِلُ. ; (أَنْهَلَ) فلانٌ: نَهِلت دابَّتُهُ. و- دابَّتُهُ: سقاها نَهَلاً. ويقال: أنْهَلَ زَرْعَه: سقاه السَّقْيَةَ الأولى. و- العطشانَ: سقَاه حتى روِيَ. و- فلانًا: أَغضَبَهُ. ويقال: أنَهَلُوا القَنا من عدوِّهم: أَثخَنوهم جراحًا. ; (المِنْهَالُ): الكثيرُ الإنهالِ. لدوابِّه. والرَّجُلُ يبلُغ الغايَة في السَّخاء. و- القَبْرُ. (ج) مَنَاهِيلُ. ; (المَنْهَلُ): المورِدُ، أي الموضع الذي فيه المَشْرَب. و- المنزلُ في المفازة على طريق السُّفَّار، لأنَّ فيه ماء. (ج) مَنَاهِلُ. ; (النَّاهلَةُ): المترَدِّدة على المناهِل. (ج) نَوَاهِلُ. ويقال: إِبلٌ نَوَاهِلُ: جياعٌ. ; (النَّهَلُ): الشُّرْبُ الأوَّل. و- ما أكِل من الطَّعام. ; (النَّهْلانُ): النَّاهِلُ. (ج) نِهَالٌ. ; (النَّهْلَةُ) - يقال: ما سُقِيَ إِلاَّ َنهلَةً: مرَّةً واحدةً.
نهم,(نَهَمَ) الأسدُ والفيلُ - نَهيمًا: صَوَّت. ويقال: نَهَمتِ القِدْرُ: غَلَى ماؤها فصوَّتت. و- فلان: زَحَر. و- الدَّابَّةَ -َِ نَهْمًا، ونهيمًا: زجَرَها بصوت لتجِدَّ في سَيْرِها. ; (نَهِمَ) في الشيء -َ نهَمًا، ونَهَامَةً: أفرَطَ الشَّهْوةَ أو الرّغْبَةَ فيه. يقال: نَهِمَ في الطَّعامِ، ونَهِمَ في العِلْمِ. فهو نَهمٌ، ونَهِيمٌ. ; (نُهِمَ) بالشيء: أُولع به. فهو مَنْهُومٌ. ; (المِنْهَامُ): الدَّابَّةُ تطيع على الزَّجر. (ج) منَاهِيم. ; (المَنْهَمَةُ): الدَّيْرُ، أو مُجتمَعُ الرُّهبان. ; (المَنْهُومُ): المُولَعُ بالشيء. و- الرَّغيبُ الذي يمتلئ بطنه ولا تنتهي نَفْسُه. ; (النَّهَامُ): الحدَّادُ. و- النَّجَّارُ. و- البُومُ و- الرَّاهبُ في الدِّير. (ج) نُهُمٌ. ; (النُّهامِيُّ): صَاحب الدَّيْر. ; (النَّهْمَةُ): الحاجةُ. و- الشَّهوةُ في الشيء. يقال: له في الأمر نهمَة، وقضى منه نَهْمَتَهُ. ; (النَّهَّامُ): الطَّريق السَّهل.
نهو,(نَهُوَ) الرّجلُ -ُ نَهَاوَة: صَار متناهيًا في العقل. فهو نَهِيٌّ. (ج) أنْهِيَاءُ. وهو نَهٍ. (ج) نَهُونَ.
نهى|نهي,"(نَهَى) الشيءُ إِليه - نَهْيًا: بلَغَ. يقال: نَهَى إِليه المَثَلُ. و- عن الشيء: زجَرَ. ويقال: نَهَى اللهُ عن كذا: حرّمَه. وهو رجلٌ نَهَاك من رَجُلٍ: بجِدِّهِ وغنائِهِ يَنهاك عن تطلُّب غيره. وهي امرأة نهَتْكَ من امرأة. ; (نَهِيَ) من الشيء -َ نَهًى: اكتفى بما أخذه منه. يقال: نَهِيَ فلانٌ من اللَّحم: اكتفى منه وشَبَعَ. ويقال: طَلَب الحاجةَ حتى نَهِيَ منها: تَرَكَهَا، ظَفِرَ بها أو لم يَظْفَر. ; (أنهى): أتى نِهْيًا. و- من الشيء: نَهِيَ. يقال: أنهى فلان من اللَّحم، وطلَبَ منه حتى أنهَى. و- عن الشَّيء: كفَّ. و- الشيءَ: أَبْلغه وأوصله. يقال: أنهيت إِليه الخبرَ، وأنهيت إِليه الكتابَ والرِّسالةَ والسَّهم. ; (نَهَّى) الشيءُ: بلَغ نهايته. و- فلانًا عن الشيء: نهَاهُ عَنْهُ. ; (انْتَهَى) الشيءُ: بلغ نهايتَهُ. و- الشيءُ إليه: وصَل. يقال: انتهى إليه الخبر، وانتهى إليه المثَلُ، وانتهى بنا المسير إلى موضع كذا. و- عن الشيء: كَفَّ عنه. ويقال: انتهى العاصي: كفَّ عن العصيان. وفي التنزيل العزيز: قُلْ لِلَّذِينَ كَفَرُوا إنْ يَنْتَهُوا يُغْفَرْ لَهُمْ ما قَدْ سَلَفَ. ; (تَنَاهَى) الشَّيءُ: بلَغَ نهايته. يقال: تَنَاهَى الخطْبُ. و- الماءُ: وقف في الغدير ونحوِه وسكَنَ. و- عن الشيء: كفَّ عنه. و- القَومُ عن المنكر: نَهَى بعضُهم بعضًا عنه. وفي التنزيل العزيز: كَانُوا لاَ يَتَنَاهَوْنَ عَنْ مُنْكَرٍ فَعَلُوهُ. ; (اسْتَنْهى) فلانًا: قال له: انْتَهِ. و- فلانًا من فلانٍ: قال له: انهَهُ عَنِّي. ; (التَّنْهَاءُ): منتهى الماء من الوادي.(ج) تَنَاهٍ ; (التِّنهَاءُ): ما يُرَدُّ به وَجْهُ السَّيْل من تراب ونحوه. (ج) تَنَاهٍ. ; (التَّنْهِيَةُ): التَّنْهَاءُ. ; (المَنْهَى): ما يُنْهَى عنه من الأُمور. (ج) منَاهٍ. يقال: هذا منْ مناهي الشَّرْع، وهو يركَبُ المناهي. ; (الْمَنْهَاةُ): الغايةُ. يقال: الموت مَنْهاةُ النَّاس. و- العقلُ. ويقال: رجل مَنْهَاةٌ: عاقلٌ حَسَنُ الرَّأْيِ. ; (الْمُنْتَهَى): الغاية والنِّهاية. يقال: هو بعيدُ المُنْتَهَى وفي التنزيل العزيز: عِنْدَ سِدْرَةِ المُنْتَهَى. ; (النَّاهِي): الشَّبْعانُ الرَّيّان. (ج) نُهَاةٌ. ويقال: رجلٌ ناهيكَ من رجلٍ: كافيك عن تَطلُّب غيره. ; (النَّاهِيَةُ) - يقال: امرأة لا ناهِيَتُكَ من امرأة: غايةٌ فيما تَطْلُب. (ج) نَوَاهٍ. ; (النِّهَاءُ): غايةُ الشيء يقال: بَلَغَ الخَطْبُ نِهاءَهُ. و- من النَّهار والماء: ارتفاعهما. و- القَدْرُ. يقال: هم نِهَاءُ مئة. و- أصَغر محابس المطر. ; (النُّهَاءُ): حجرٌ أبيضُ أرخى من الرُّخام كالطَّباشير والمَرْل. (مج). ; (النَّهَاةُ): الخَرَزَةُ. (ج) نَهًى. ويقال: نَفْسٌ نَهَاةٌ عن الشَّيْء: مُنْتهية. ; (النِّهَايَةُ) غايةُ الشَّيء وآخرُه. و- من الدَّار: حَدُّها. و- العَقْلُ. و- الخشَبَةُ تُحْمَل عليها الأحْمال. ; (النَّهُوُّ): ضِدّ الأَمُورِ. يقال: هو نَهُوٌّ عن المنكر، أَمُورٌ بالمعروف. ; (النُّهَى): جَمْعُ النُّهْيَة. و- العَقلُ. ; (النَّهْيُ): طلبُ الامتناع عن الشيء. و- (عند النُّحَاة): طلَبُ ترك الفِعْل باستعمال ""لا"" النَّاهية والمضارع المجزوم. ; (النِّهْيُ): الموضع له حاجز يَمنعُ الماءَ أن يفيض منه. و- الغدير. (ج) أنهَاءٌ، ونِهَاءٌ. يقال: له دِرْعٌ كالنَّهْي، ودروع كالنَّهاء. ; (النَّهِي): من يبلُغُ الغاية في سلامة التفكير. (ج) نَهُونَ. ; (النُّهْيَةُ): غاية الشيء وآخرُه. و- الفُرْضَةُ في رأس الوَتِدِ تمْنَعُ الحَبْلَ أن ينسلخ. و- العَقْلُ. (ج) نُهًى. ; (النَّهِيُّ): من يبلُغُ الغايةَ في السِّمَن. يقال: رَجُلٌ نَهِيٌّ، وامرأةٌ نَهِيَّةٌ. ويقال: فلانٌ نَهِيُّ. فلانٍ: يَنْهَاهُ. ورجلٌ نَهِيٌّ: نَهٍ."
