word,definition
الفرق الرجعي,هو عملية حسابية يتم فيها حساب الفرق بين قيمة الدالة عند نقطة معينة وقيمتها عند نقطة سابقة. [التفاضل والتكامل]
اللّهجة الدارجة,مصطلح لغوي يشير إلى اللهجات المستخدمة في الحياة اليومية، والتي قد تختلف عن اللغة الرسمية.
السكب,عملية صب المواد المنصهرة في قوالب لتشكيلها، تُستخدم بشكل واسع في صناعة المعادن، ضمن مجال [الميكانيكا].
لا إله إلا أنت,عبارة تُستخدم للتأكيد على توحيد الله ونفي الشرك. [توحيد]
أهل السنة,التيار الرئيسي في الإسلام الذي يتبع سنة النبي محمد وأحكامه، ويمثل غالبية المسلمين. [عقيدة]
وصلنا لهم القول,التبليغ أو الإخبار إليهم [لغة]
خبل البلوغ,مصطلح يُستعمل في الطب النفسي للدلالة على نوع من الذهان يصيب المراهقين، ويعد شكلاً من أشكال الفُصام.
مضاف,لفظ يُضاف إلى لفظ آخر ليشكل تركيبة معينة. [لغة]
تدريب مشترك,. طريقة تعلُّم شبه موجَّه، تُستخدم في التصنيف عندما تكون البيانات غير المُسمَّاة أكثر من البيانات المُسمَّاة، وتشتمل مجموعة البيانات على مجموعتين مستقلتين ومتكاملتين من الخصائص.
اكتشاف البيانات غير المعتادة,. عملية تحديد البيانات الجديدة التي تختلف عن باقي بيانات التدريب.
قرينة مانعة,دليل أو علامة تساعد على فهم المعنى المقصود من الكلام وتوضح السياق الذي ورد فيه. [لغة]
المناهج اللغوية,تتعلق بأساليب البحث وتعليم اللغات الأم والثانية، وتعتبر جزءًا من علم اللغة [لغة]
حديث,القول أو الفعل المنسوب للنبي ﷺ، ويستخدم في مجال [علوم الحديث]
الحجة,ما يُستدل به لإثبات أمر ما، سواء كان ذلك في المنطق أو الشرع، وله أنواع مختلفة مثل الحجة البرهانية والحجة الشرعية [التوحيد]
خبر,النقل أو الإخبار عن حدث معين [لغة، حديث]
الدلائل,هي القرائن أو الأدلّة التي تدعم أو تثبت قضية معينة [فكر إسلامي]
بنية طبقية,هي بنية تتكون من طبقات مرتبة تحتوي على خصائص مشتركة، تستخدم في مجالات مثل [فيزياء المواد] و[علم المواد].
الأَدَب,علم يتعامل مع اللغة العربية فيما يتعلق بالخلل في الكلام لفظًا أو كتابة [لغة]
اختبار تجميع الأشياء,اختبار يستخدم في العلوم النفسية والتربوية يطلب فيه من المفحوص جمع أشياء متفرقة [علم النفس التربوي]
السَّدُلُ فِي الصَّلَاةِ,أن يجعل المرء ثوبه على رأسه، وكتفيه، ثم يرسل أطرافه من جوانبه. [فقه]
دراسة طولانية,شكل من أشكال الدراسات العلمية يرمي إلى تتبع تأثير عوامل ومتغيرات معينة، بشكل متكرر، خلال فترة زمنية طويلة نسبيًا، وقد تمتد عدة سنوات، أو عدة عقود أحيانًا، والمقارنة بين النتائج. ويُلجأ إلى الدراسة الطولانية عمومًا في الطب وعلم الاجتماع وعلم النفس وعلم السكان.
أهل ذمة,هم من يؤدُّون الجزية، وعاهدوا المسلمين على أن يجري عليهم حكم الله، ورسوله. [فقه]
توزيع تكراري,مصطلح في الإحصاء والبحث العلمي، يعني تصنيف البيانات وتقسيمها تقسيمًا يسهل إدراك ما بينها من علاقات، ويوضح صفاتها ودلالاتها.
الإرادة الكونية,المشيئة التي يلزم منها وقوع ما أراده الله. [عقيدة]
المشاكلة,ذكر شيء بلفظ غير لفظه، يتيح الفرصة لفهم المعنى دون الإدلاء باللفظ الحقيقي، وهي من المحسنات المعنوية في البلاغة [بلاغة]
حافَة,الحد الفاصل بين شيئين أو شيء وخلفيته، تُستخدم في علم الرسم والفنون [فنون]
تحليل دالي,هو دراسة دوال خطية وغير خطية باستعمال الفضاءات الخطية، ويهدف لاستخراج مجموعة من النتائج والتقنيات [تحليل رياضي].
نواس,نظام ميكانيكي يهتز حول نقطة توازن، ويستخدم في [الميكانيكا] و[الفيزياء].
حجة,الدليل أو البرهان على صحة الرواية، ويُستخدم في نقد الأحاديث [فقه]
أساليب استنطاقية,التقنيات المستخدمة لجمع بيانات حول اكتساب اللغة، تشمل أساليب معينة لجعل المتحدثين يُعبرون عن معرفتهم اللغوية. [لغة]
احترام,مصطلح يُستعمل للدلالة على تقييم إنتاج الفرد بالقياس إلى المكانة الاجتماعية التي يشغلها [علم النفس الاجتماعي]
القتل,إزهاق روح إنسان أو حيوان [لغة]
قائس,أداة تستخدم لقياس الأبعاد أو الكميات، تُستخدم في [القياس] و[الهندسة].
دالة مُحَدَّبة,. دالة تكون المنطقة فوق رسمها البياني عبارة عن مجموعة مُحَدَّبة.
عِلْمُ اللُّغَةِ المِعْيَارِي,دراسة المعايير اللغوية وتطبيقاتها، يتعلق بمجال [لغة]
المعبّر,الشئ الذي يتم وصفه أو الإشارة إليه. [لغوي]
قلب,مركز المشاعر والأحاسيس في الإنسان [علم نفس]
طب عيون,مصطلح يُستعمل في الطب للدلالة على فرع يُعنى بأمراض العين ومعالجتها وجراحتها. [طب عيون]
أشعة غاما,نوع من الإشعاع الكهرومغناطيسي عالي الطاقة، تُنتج من تفاعلات نووية وتستخدم في التطبيقات الطبية والبحثية [الفيزياء النووية]
كلمة معقدة,كلمة مؤلفة من مورفيم حر ومورفيم مقيد واحد على الأقل، تستخدم في السياق اللغوي.
الإرث,ما يتركه الشخص بعد وفاته من أموال وممتلكات [فقه]
میزان حساس,ميزان يولد فرق طفيف في الكتلتين الموجودتين على كفتيه إزاحة كبيرة مرئية في مؤشره. [الفيزياء]
قطر رئيسي,الخط الذي يشير من زاوية إلى الزاوية المقابلة في شكل مربعي ويشمل المداخل على هذا الخط. [الجبر الخطي]
مُبَرْهَنةُ شتورم,نظرية تتعلق بالتحليل الرياضياتي، تُستخدم لوصف السلوك العام للدوال.
قَصَصُ القُرْآنِ,إِخْبَارُ اللهِ فِي القُرْآنِ عَنْ أَحْوَالِ الأُمَمِ المَاضِيَةِ وَالحَوَادِثِ الوَاقِعَةِ قَبْلَ عَهْدِ النَّبِيِّ مُحَمَّدٍ عَلَيْهِ الصَّلاَةُ وَالسَّلاَمُ أو في عهدِهِ.
عاملي,ناتج ضرب جميع الأعداد الصحيحة الموجبة حتى عدد معين، ويستخدم في [الجبر] و[الرياضيات العليا].
وَصْفُ الطَّلاقِ,تَقْيِيدُ لَفْظِ الطَّلاَقِ بِلَفْظٍ آخَرَ.
الزَّغِيـّة,ما داوم النبي ﷺ على فعله، ورغّب في فعله بذكر ما فيه من الثواب، ولم يأمر به. ويطلق بمعنى المندوب من غير فرق. - ويطلق على المندوب الذي رغب فيه النبي ﷺ وطلب عليه كركعتي الفجر. [فقه]
